"","date","Spending_on_all_cards"
"793",2022-05-08,121.052348986681
"794",2022-05-09,123.017157055928
"795",2022-05-10,122.380277299835
"796",2022-05-11,122.182062733994
"797",2022-05-12,122.372628788596
"798",2022-05-13,122.441037606802
"799",2022-05-14,122.460642197234
"800",2022-05-15,122.289935516508
"801",2022-05-16,122.097311217351
"802",2022-05-17,121.884665496491
"803",2022-05-18,121.649937028919
"804",2022-05-19,121.244626355035
"805",2022-05-20,121.206662323015
"806",2022-05-21,121.320646314995
"807",2022-05-22,121.415815284189
"808",2022-05-23,121.382554352883
"809",2022-05-24,121.730077870538
"810",2022-05-25,122.661296655718
"811",2022-05-26,123.770665948349
"812",2022-05-27,125.845872847617
"813",2022-05-28,126.584793763946
"814",2022-05-29,127.073492778742
"815",2022-05-30,128.428532491387
"816",2022-05-31,130.391075805053
"817",2022-06-01,131.394541849134
"818",2022-06-02,132.456946859176
"819",2022-06-03,131.029125738297
"820",2022-06-04,130.925165883728
"821",2022-06-05,130.807948071574
"822",2022-06-06,126.626026211513
"823",2022-06-07,125.816879844891
"824",2022-06-08,124.699221743125
"825",2022-06-09,123.112200828105
"826",2022-06-10,122.805351903752
"827",2022-06-11,122.360937839737
"828",2022-06-12,122.25273754144
"829",2022-06-13,125.645832995915
"830",2022-06-14,124.814500925064
"831",2022-06-15,124.639159221277
"832",2022-06-16,124.869479903536
"833",2022-06-17,124.679152038807
"834",2022-06-18,124.981695111349
"835",2022-06-19,125.020370014249
